1206.297907685374 1725.8183364451552 1964.1770308462649 11 16 18 100.0 100.0 -77.38176621970727
1206.3521026130122 1725.9277739700963 1965.584110918166 11 16 18 100.0 100.0 -77.38176621970727
1206.406204843471 1726.0318076928907 1966.9338413807245 11 16 18 100.0 100.0 -77.38176621970727
1206.4603389264753 1726.1317199688915 1968.233389003289 11 16 18 100.0 100.0 -77.38176621970727
1206.5144903447754 1726.2285405385915 1969.4883808166157 11 16 18 100.0 100.0 -77.38176621970727
1206.5686662635278 1726.3229839003209 1970.703617844512 11 16 18 100.0 100.0 -77.38176621970727
1206.622866699364 1726.4155997988562 1971.8828812788965 11 16 18 100.0 100.0 -77.38176621970727
1206.6769818454304 1726.5069315614737 1973.0291183310035 11 16 18 100.0 100.0 -77.38176621970727
1206.7311217278564 1726.597245927742 1974.1449348950932 11 16 18 100.0 100.0 -77.38176621970727
1206.7852775530612 1726.6867966076927 1975.2322692925472 11 16 18 100.0 100.0 -77.38176621970727
1206.8394667210878 1726.7757440224525 1976.2926998321057 11 16 18 100.0 100.0 -77.38176621970727
1206.8937901276825 1726.8642898456085 1977.327354723192 11 16 18 100.0 100.0 -77.38176621970727
1206.9479099102014 1726.9524836707824 1978.337231986275 11 16 18 100.0 100.0 -77.38176621970727
1207.002054223361 1727.040420299231 1979.323002341284 11 16 18 100.0 100.0 -77.38176621970727
1207.056342257383 1727.1282297100506 1980.2851945841212 11 16 18 100.0 100.0 -77.38176621970727
1207.1105358270565 1727.2158516778607 1981.2242899998432 11 16 18 100.0 100.0 -77.38176621970727
1207.1647539775822 1727.303378986386 1982.1405660286491 11 16 18 100.0 100.0 -77.38176621970727
1207.2189967256872 1727.390812150672 1983.0342005009772 11 16 18 100.0 100.0 -77.38176621970727
1207.273144333174 1727.4781702383077 1983.9053069586444 11 16 18 100.0 100.0 -77.38176621970727
1207.3274361810327 1727.5655461051629 1984.754069983021 11 16 18 100.0 100.0 -77.38176621970727
1207.381752676625 1727.6528838931915 1985.5806214639065 11 16 18 100.0 100.0 -77.38176621970727
1207.4358651289183 1727.74018197342 1986.3850397586239 11 16 18 100.0 100.0 -77.38176621970727
1207.4902309184204 1727.8275172204872 1987.167404440358 11 16 18 100.0 100.0 -77.38176621970727
1207.544500922681 1727.9147937537216 1987.9279632830055 11 16 18 100.0 100.0 -77.38176621970727
1207.5986871158022 1728.0021078144134 1988.666710703521 11 16 18 100.0 100.0 -77.38176621970727
1207.6530060768532 1728.0894588800072 1989.3838438690566 11 16 18 100.0 100.0 -77.38176621970727
1207.7072414481438 1728.1767506224915 1990.0796325388376 11 16 18 100.0 100.0 -77.38176621970727
1207.7616094323896 1728.2640605336628 1990.9810875590404 11 16 19 100.0 100.0 -77.38176621970727
1207.8158940486992 1728.3513878510944 1992.150524380282 11 16 19 100.0 100.0 -77.38176621970727
1207.8700820006766 1728.4387522746551 1993.2601123519767 11 16 19 100.0 100.0 -77.38176621970727
1207.9244158768493 1728.5260575564132 1994.3140061180507 11 16 19 100.0 100.0 -77.38176621970727
1207.978774481365 1728.6133998864711 1995.3157615732164 11 16 19 100.0 100.0 -77.38176621970727
1208.0331435124594 1728.700817915236 1996.268907563025 11 16 19 100.0 100.0 -77.38176621970727
1208.087322053234 1728.788195945345 1997.1767344208756 11 16 19 100.0 100.0 -77.38176621970727
1208.1417398495844 1728.875553368129 1998.041968116265 11 16 19 100.0 100.0 -77.38176621970727
1208.1959675673374 1728.962967379407 1998.86735233376 11 16 19 100.0 100.0 -77.38176621970727
1208.2503270941613 1729.0503609829161 1999.655498417637 11 16 19 100.0 100.0 -77.38176621970727
1208.304711156295 1729.1377715837104 2000.4087034467136 11 16 19 100.0 100.0 -77.38176621970727
1208.359119770353 1729.2252015989125 2001.129147245623 11 16 19 100.0 100.0 -77.38176621970727
1208.4133233126654 1729.3126685546238 2001.8188857556338 11 16 19 100.0 100.0 -77.38176621970727
1208.4677810286178 1729.4000956970183 2002.4797037972028 11 16 19 100.0 100.0 -77.38176621970727
1208.5221402281456 1729.4875209310526 2003.1134380610508 11 16 19 100.0 100.0 -77.38176621970727
1208.5764172216225 1729.5749848953774 2003.7216373169695 11 16 19 100.0 100.0 -77.38176621970727
1208.6307187463203 1729.6625053017724 2004.3057560284255 11 16 19 100.0 100.0 -77.38176621970727
1208.6852747182006 1729.7499661983602 2004.8674425394859 11 16 19 100.0 100.0 -77.38176621970727
1208.7396254072357 1729.8375031525673 2005.4079608551008 11 16 19 100.0 100.0 -77.38176621970727
1208.7938768236736 1729.9250597408256 2005.9284195835226 11 16 19 100.0 100.0 -77.38176621970727
1208.8482765443002 1730.0126153435594 2006.4302095552616 11 16 19 100.0 100.0 -77.38176621970727
1208.902806837422 1730.1001489357295 2006.914225721145 11 16 19 100.0 100.0 -77.38176621970727
1208.957149845605 1730.1876825314323 2007.3816841337737 11 16 19 100.0 100.0 -77.38176621970727
1209.0116047825504 1730.275253746663 2007.833353139195 11 16 19 100.0 100.0 -77.38176621970727
1209.0659782262505 1730.3629026173974 2008.2702620004911 11 16 19 100.0 100.0 -77.38176621970727
1209.1205007942683 1730.4504718240605 2008.6931029388993 11 16 19 100.0 100.0 -77.38176621970727
1209.1748176941562 1730.5380786898609 2009.1028053750076 11 16 19 100.0 100.0 -77.38176621970727
1209.2292645876084 1730.6257247573792 2009.4998965087073 11 16 19 100.0 100.0 -77.38176621970727
1209.283735916098 1730.713408662944 2009.885280247282 11 16 19 100.0 100.0 -77.38176621970727
1209.3381265052008 1730.8010715113573 2010.2595580555223 11 16 19 100.0 100.0 -77.38176621970727
1209.3925213712162 1730.8886946793293 2010.6232378337804 11 16 19 100.0 100.0 -77.38176621970727
1209.4470660518216 1730.9763758980844 2010.9769688047695 11 16 19 100.0 100.0 -77.38176621970727
1209.501530331388 1731.064078391444 2011.3213416363558 11 16 19 100.0 100.0 -77.38176621970727
1209.5558933983064 1731.1518189828835 2011.6568766064756 11 16 19 100.0 100.0 -77.38176621970727
1209.610385605116 1731.2395162029522 2011.983846515642 11 16 19 100.0 100.0 -77.38176621970727
